ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,Review_political,Review_gender,Review_political_cat
22PdxdpxQqpxuc9e8,263466263_3285011249595531.0,3285011249595530,3,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,0,Desktop,0,0,AUS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.66,female,4
22enHEmQBtA9zCuzv,286042129_9025081271580348.0,9025081271580350,3,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Desktop,0,0,GRC,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,female,3
23b4Gy5Yz2SvfLFPG,1389281316_7980331274701937.0,7980331274701940,1,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,0,1,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,female,3
24esZctjvL5KBhSCP,-1383636724_7861630006112430.0,7861630006112430,5,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,Desktop,0,1,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.46,female,3
24KA5k8zhTJCSPqZ3,-443862850_104165871386989.0,104165871386989,12,0,0,0,0,Male,Gender,Gender,Male,Female,1,3,0,1,Desktop,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,female,3
246pQ2hBiSjP6JHpu,1353886206_222766395526403.0,222766395526403,11,0,0,1,0,High,Social Status,Social Status,High,Low,1,1,0,1,Mobile,0,1,BRA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,female,4
23dyFz56joeYRrP4L,996029860_6594634902830914.0,6594634902830910,10,0,0,0,1,Fat,Fitness,Fitness,Fit,Fat,0,4,0,1,Mobile,1,0,USA,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,female,3
23vXoccYvSe2eS4uP,-1455612657_866048095958882.0,866048095958882,5,0,0,0,0,Young,Age,Age,Young,Old,1,4,0,1,Desktop,1,1,USA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,female,3
23Y7fxaCvsc3c9Qvm,214225332_4796120332775160.0,4796120332775160,5,0,1,0,0,Rand,Social Status,Random,,,,1,0,1,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.65,female,4
24bC6WRWbaCQBfRWK,1007302187_2342511268570135.0,2342511268570140,11,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Mobile,0,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.0,female,5
23uDnsM23qqjo45zw,1618508356_5871646527173973.0,5871646527173970,12,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Desktop,0,1,USA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.5,female,3
23juuDzC3rSa2Ko8H,600476229_1629270800455553.0,1629270800455550,11,0,0,0,0,Rand,Random,Random,,,,2,1,1,Desktop,0,0,USA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.53,female,3
24HDt8mbqZBDos9Ab,-1900221257_827631818523658.0,827631818523658,5,0,1,0,0,Male,Gender,Gender,Male,Female,1,5,0,0,Desktop,0,1,JPN,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,female,3
22Y5AW4974t38Hm9n,254041930_7540451139841386.0,7540451139841390,11,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,0,1,USA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,female,3
2248SWHHXbKcptQmQ,344361062_1059457671362906.0,1059457671362910,12,0,1,0,2,Male,Gender,Gender,Male,Female,1,1,0,0,Mobile,0,1,RUS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,female,
22mhhi9Lyxwtijcbh,1694340134_9633298458740900.0,9633298458740900,5,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,female,3
24Bi5yEWtcoetta3M,-1592493908_653308263302214.0,653308263302214,3,0,0,0,1,Young,Age,Age,Young,Old,1,2,0,1,Desktop,0,0,CAN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,female,4
23axPyrzJQSqvXDdw,-1980983742_9257565473158134.0,9257565473158130,3,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,2,0,1,Desktop,1,1,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.29,female,2
23MkstfcM2ANRqvRd,1039288407_8038381440564990.0,8038381440564990,3,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Mobile,0,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.62,female,4
22ReQFw8mAEagBwup,-1417406212_4198601477331685.0,4198601477331690,6,0,0,0,2,More,Random,Utilitarian,More,Less,1,3,1,1,Desktop,0,0,USA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.76,female,4
23t8BmqcdQr972igN,-346830712_4514673936436608.0,4514673936436610,12,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,1,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.59,female,3
24LdrHTMC8rgfTxYn,478947547_7418695834157871.0,7418695834157870,6,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Desktop,1,0,BRA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0.76,female,4
23RKWsYERc5pL8JxA,317700124_6967357441808106.0,6967357441808110,11,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,4,0,0,Desktop,0,0,BRA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,female,3
22bhEhHd5NzaLEaup,537856743_4981183844838741.0,4981183844838740,9,0,1,0,1,Male,Gender,Gender,Male,Female,1,1,0,1,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21,female,2
23KRRTnCarpRgjZrE,39111736_9753630606783948.0,9753630606783950,9,0,1,0,2,Rand,Random,Random,,,,2,1,1,Desktop,1,0,FIN,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.94,female,5
22jN5DuS8kaksyLFh,165271030_3981145240832120.0,3981145240832120,13,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,0,1,PAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,female,3
24PdMBXgGnLruhKsQ,-462933599_286158936011942.0,286158936011942,7,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,0,0,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,female,4
24CHGEgKJGEDyAcST,-254753621_1750121043840304.0,1750121043840300,11,0,1,0,1,Male,Gender,Gender,Male,Female,1,2,0,1,Desktop,0,1,FRA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,female,3
2343HiEi2Mtz5Reut,-901865537_7856869026216405.0,7856869026216410,13,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,female,3
22ibWcuY4rt9F7bpb,1336998702_6378715573708654.0,6378715573708650,7,0,0,0,2,Young,Age,Age,Young,Old,1,4,0,1,Mobile,0,0,SGP,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,female,4
22Mc2EtGxyx5PuhCR,-38623137_2185005462596712.0,2185005462596710,11,0,1,0,0,Low,Social Status,Social Status,High,Low,0,5,0,0,Mobile,0,0,RUS,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,female,
24AZE3LSzdbT2BND9,-1094192594_843863531028994.0,843863531028994,7,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,2,3,0,Mobile,0,0,USA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21,female,2
22gpCcNheKwNJ9Fab,-569646533_1892128585329429.0,1892128585329430,11,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Mobile,0,1,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.66,female,4
23huY9pw7WGfLB7BD,775697038_3936360886721022.0,3936360886721020,13,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,1,SGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,female,3
24CL8dfbrH7cM7E5f,-1951824731_5483978979588353.0,5483978979588350,7,0,1,0,0,Old,Age,Age,Young,Old,0,1,0,0,Desktop,0,1,FRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,female,3
232MRirdwjr28MDXC,1665074994_1008578252682612.0,1008578252682610,2,0,0,0,1,Male,Gender,Gender,Male,Female,1,3,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.5,female,3
23Zy4gk363EKQTEPj,-259161514_8126772982451074.0,8126772982451070,6,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,0,Desktop,0,1,FRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,female,4
24HRs7N6ZaA778Cjp,-74598214_3000472702697072.0,3000472702697070,9,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1,4,0,0,Mobile,0,0,POL,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5,female,3
232aDPJK9jGW9D7N6,1705400244_4246548609076331.0,4246548609076330,3,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,0,Desktop,1,1,HUN,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.5,female,3
24N9ccNZEqSwKfaB3,-1724769211_2245072810192245.0,2245072810192240,12,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Mobile,0,1,NLD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0.79,female,4
237daFeufbP4nF9Re,-2028590604_5164516609986780.0,5164516609986780,11,0,0,1,0,Male,Gender,Gender,Male,Female,1,5,0,0,Desktop,1,1,BRA,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0.51,female,3
24fHxEwKkw9h7i6aQ,-774712506_9540270858090128.0,9540270858090130,10,0,1,0,2,Male,Gender,Gender,Male,Female,1,5,0,1,Mobile,0,0,BRA,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.79,female,4
22tyToShZ34W5QTRN,499701179_2516815364029650.0,2516815364029650,8,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Desktop,0,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,female,3
22hhmvBnLNptCiN8c,-1603119297_8008612419115577.0,8008612419115580,2,0,0,0,0,Female,Gender,Gender,Male,Female,0,1,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,female,5
24W9y4tgxBBct5S3L,629962279_6825132473980506.0,6825132473980510,5,0,0,0,1,Male,Gender,Gender,Male,Female,1,3,0,1,Mobile,0,0,POL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0.65,female,4
22hN6HYpyd7Kugh9b,1466873096_3244445722163589.0,3244445722163590,3,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,Desktop,0,1,GBR,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.5,female,3
238aaNcGxKrww4EjL,-1184695643_7696003590244800.0,7696003590244800,1,0,0,0,1,Rand,Fitness,Random,,,,3,0,0,Desktop,0,1,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,female,
22vKJQhMBoctYYrEZ,1434855676_3688910472256397.0,3688910472256400,11,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Mobile,0,1,CAN,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0.5,female,3
24c3jQbAejNdKi8do,1412141546_5064031795085409.0,5064031795085410,6,0,0,1,0,Female,Gender,Gender,Male,Female,0,1,0,1,Desktop,1,0,BRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,female,3
229enABvkoCDXMmHc,-715434617_9856616862798008.0,9856616862798010,13,0,1,0,0,High,Social Status,Social Status,High,Low,1,2,0,1,Desktop,0,0,PRT,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,female,5
223ZN8PiARXgPFm2n,-869684176_3098277354349870.0,3098277354349870,12,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,0,Desktop,1,1,BRA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.67,female,4
23pc7pyCXRoLJELay,930606271_9930307821600258.0,9930307821600260,4,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Mobile,0,0,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.77,female,4
22wCN4N6DzQdsTAG2,1090454849_8484857864842963.0,8484857864842960,6,0,1,0,1,Male,Gender,Gender,Male,Female,1,2,0,1,Desktop,1,0,IRL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.59,female,3
24bQWRgXnZ7d2imna,1236775001_9060000669557282.0,9060000669557280,5,0,0,1,0,Rand,Fitness,Random,,,,2,0,0,Mobile,0,0,ITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,female,5
23BNX4ikfG47PMKFs,-10165546_2079776751219362.0,2079776751219360,3,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,0,1,NLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.8,female,4
23kaebpnHhhNNDSoX,-378251664_3625340582467173.0,3625340582467170,10,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,Mobile,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.56,female,3
23ts2YRSny5hjPHHM,1600111130_4829214566315814.0,4829214566315810,6,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Desktop,1,1,ROU,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,female,3
22CT73xXM86JeZv8v,-1931444770_1349072552864956.0,1349072552864960,10,0,1,0,2,Male,Gender,Gender,Male,Female,1,4,0,0,Desktop,0,0,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0.77,female,4
23N2Cgny5Pknjx7vu,-746822166_4950783018818501.0,4950783018818500,10,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0,2,3,0,Desktop,0,0,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,female,3
22gz2F9Zs9oRmfJf5,-1005064536_3047970479087133.0,3047970479087130,7,0,0,0,0,Female,Gender,Gender,Male,Female,0,5,0,0,Desktop,0,1,REU,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0.5,female,3
23omHChm3mgkgST4v,586019347_192448785083696.0,192448785083696,6,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,0,SVN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.89,female,5
22hrL8uq8DH8n5pgZ,-1812643519_8629601507797022.0,8629601507797020,3,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,1,0,0,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,female,5
23PiqDkAP5Bj4NoSE,-771174523_5014801085926592.0,5014801085926590,10,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,1,1,DEU,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,female,3
24D4D8gapHd4KsHmQ,275187467_9948190557833690.0,9948190557833690,1,0,0,0,0,High,Social Status,Social Status,High,Low,1,5,0,1,Desktop,1,1,IRL,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.72,female,4
22939cYPmzP7gkDym,-2010430277_8291524591570444.0,8291524591570450,5,0,0,1,0,Low,Social Status,Social Status,High,Low,0,2,0,0,Mobile,0,1,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,female,3
24Katj44LHFxYGn3G,276957938_9404770438284738.0,9404770438284740,9,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,1,0,1,Mobile,0,1,ESP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.76,female,4
222LecKQTTt8Z2Zdn,200951175_9115261360413654.0,9115261360413650,6,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,0,DEU,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.6,female,3
234F2DrfonJ44xwSC,1639067938_7119949387681712.0,7119949387681710,7,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,3,0,0,Mobile,0,0,BRA,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,female,
236aNZ8N9yJm8weXh,301895496_2660062014020512.0,2660062014020510,11,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,1,0,CAN,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.62,female,4
22ZZ5xrZFCvagtZxB,1412579440_9658735129468470.0,9658735129468470,6,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,1,VNM,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.5,female,3
2283SuyeQiW7Wnb5f,1013142201_6936179631412893.0,6936179631412890,7,0,1,0,0,Male,Gender,Gender,Male,Female,1,2,0,0,Desktop,0,1,USA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,female,3
2478qmjNEvBQoBmGh,-694222089_9948930597436474.0,9948930597436470,9,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,1,0,USA,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.29,female,2
22yRNuaWRo5irnPbh,-661048746_8564435218631981.0,8564435218631980,4,0,0,1,0,Less,Random,Utilitarian,More,Less,0,1,2,1,Desktop,0,0,DEU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,female,
22SAkg75djmcLbLe6,472792734_9349993448815174.0,9349993448815170,1,0,1,0,1,Male,Gender,Gender,Male,Female,1,3,0,0,Mobile,0,1,HUN,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,female,5
23DQRhgyzaRyQSb8G,1288194389_7608204603425992.0,7608204603425990,9,0,0,1,0,Low,Social Status,Social Status,High,Low,0,1,0,0,Desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.38,female,2
23meM2L9vBh4wBdtX,1022534231_2515226707526849.0,2515226707526850,5,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,1,1,USA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.67,female,4
22B3C53aSiArHe7Es,-672169758_2730512377786094.0,2730512377786090,6,0,0,1,0,Rand,Fitness,Random,,,,2,0,0,Desktop,1,0,GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,female,3
23qeDbQhkmRQR4uvk,1168921983_8863226995865929.0,8863226995865930,12,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,1,0,FRA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,female,3
24TJvwzXnsteRnSpG,-731531503_4452104244790622.0,4452104244790620,12,0,0,1,0,Rand,Random,Random,,,,5,3,1,Mobile,0,1,USA,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.5,female,3
222GPgdeTGjHcdbw6,-1981382485_5207476621553699.0,5207476621553700,1,0,1,0,0,Young,Age,Age,Young,Old,1,4,0,1,Desktop,1,1,ESP,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,female,3
24QLDeJ48a3oqnhjN,-383657_3530458803192093.0,3530458803192090,11,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Desktop,1,1,CZE,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,female,5
23whcbJgwuZQLaNFd,1819810680_7147367240194183.0,7147367240194180,10,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,5,0,1,Desktop,0,0,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.13,female,1
22Y36YX6QofxALDEq,-344518425_791224098807459.0,791224098807459,2,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,Desktop,0,1,DEU,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.5,female,3
23qwTKGneSLdBBW4p,889810803_4904276137648391.0,4904276137648390,9,0,0,1,0,Old,Age,Age,Young,Old,0,1,0,0,Desktop,1,1,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,female,
249EnmrQ77N3vCdoQ,1837384613_1970050466946982.0,1970050466946980,13,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Desktop,0,1,FRA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,female,3
24dDooYRdZt7BjgYg,434944530_3800525045422984.0,3800525045422980,2,0,1,0,2,Old,Age,Age,Young,Old,0,4,0,0,Mobile,0,0,CAN,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,female,4
24Dchc7Skr7scBhtN,-1937903518_557365995476952.0,557365995476952,6,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,4,0,1,Desktop,1,1,BRA,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1.0,female,5
23rpg2WvCf7DQoiuw,-797608900_5591115090769634.0,5591115090769640,4,0,0,0,1,Rand,Random,Random,,,,1,3,1,Mobile,1,1,SGP,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,female,3
245FfrSjXnGzJnGLa,1876545071_702074394360636.0,702074394360636,2,0,1,0,1,Female,Gender,Gender,Male,Female,0,5,0,1,Desktop,1,1,NOR,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0.74,female,4
23n3Te2i8F7GLMyMB,1222209207_9427337780455514.0,9427337780455510,10,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,0,1,FRA,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,female,3
22ujwWETcezErdizq,1334815572_5295207417724168.0,5295207417724170,8,0,1,0,0,Low,Social Status,Social Status,High,Low,0,1,0,1,Desktop,0,0,FRA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,female,5
23Q8epbTJdeQ2sEJt,946146913_2638949351721156.0,2638949351721160,12,0,0,0,2,Old,Age,Age,Young,Old,0,3,0,0,Desktop,1,1,FRA,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,female,5
23w2Z9CWSkjysuFJG,35627025_7597030425175324.0,7597030425175330,6,0,1,0,0,Male,Gender,Gender,Male,Female,1,1,0,0,Desktop,1,0,USA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,female,5
22B6ASkTQ2ikov6W5,1774047753_6535883193606093.0,6535883193606090,11,0,1,0,0,Young,Age,Age,Young,Old,1,4,0,0,Desktop,0,0,USA,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,female,3
22ETQyKXferpja3sb,-535079524_516747921370179.0,516747921370179,13,0,0,1,0,Male,Gender,Gender,Male,Female,1,1,0,1,Mobile,0,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,female,2
24MtayCayNR2jcM5s,-1042505522_9299596350462698.0,9299596350462700,4,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,0,Desktop,0,1,FRA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,female,3
23x37CSokGYdg7HZY,166556442_1193154272649685.0,1193154272649690,5,0,0,0,0,High,Social Status,Social Status,High,Low,1,4,0,1,Mobile,1,0,CHN,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,female,5
24QjLZJZosHTMXpki,-1858017351_7157419106597880.0,7157419106597880,7,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,4,1,1,Desktop,1,0,USA,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.5,female,3
22o4vFoGFqJmPRQ7i,-240911085_764463153735259.0,764463153735259,12,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,4,0,1,Desktop,0,0,GBR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.68,female,4
222bh6ceSDJvxhaak,329642844_496228042967179.0,496228042967179,4,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Mobile,0,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,female,3
24X9uJ3ivGpdXDdT3,-650194946_8051858268983907.0,8051858268983910,1,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,3,0,Desktop,1,1,USA,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0.76,female,4
