ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,Review_political,Review_gender,Review_political_cat
22Z6C7La3emgNR6Gp,1035698140_1832828427329034.0,1832828427329030,10,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Mobile,0,1,PHL,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.0,male,5
239uppa56WMdvJHyD,397809476_4645329126121105.0,4645329126121110,2,0,1,0,0,Old,Age,Age,Young,Old,0,2,0,0,Desktop,0,1,BRA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,male,1
24MTqviuXGzTyjWeg,900602293_9439037926659450.0,9439037926659450,6,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Desktop,0,0,RUS,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,male,
22wtv2qbJ7uysf4d5,-665863542_6761734798084655.0,6761734798084660,2,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,1,0,0,Desktop,1,1,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,female,4
23j9j9hyfBDDfPSx2,1683901583_1292666333325041.0,1292666333325040,9,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,0,PRT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,male,3
22g4jZzNYgoogySzy,288962020_5814006516653949.0,5814006516653950,12,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0,1,0,1,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,female,5
22Ywvc9bbwSMpixZH,5627469_8211416000576417.0,8211416000576420,10,0,0,0,0,Low,Social Status,Social Status,High,Low,0,1,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
24Y9e9G5rPHiTtS9A,358427065_5644836688517073.0,5644836688517070,7,0,1,0,1,Old,Age,Age,Young,Old,0,5,0,1,Desktop,1,1,DEU,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,male,5
23xbAfLjeJfGdcaYS,-1899740515_7962406719858324.0,7962406719858320,11,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,5,0,1,Desktop,0,1,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.83,male,5
22knHhJhW3iGfpyum,393987855_5660659740846332.0,5660659740846330,3,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,1,1,IND,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.9,male,5
22pccCcnHpHZTFPWW,-445376037_4221524627758231.0,4221524627758230,9,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Mobile,0,0,DEU,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0.5,female,3
23vZWzQc99qMtL25u,-1015405762_7414127097000845.0,7414127097000850,11,0,0,0,0,Old,Age,Age,Young,Old,0,5,0,0,Desktop,0,1,FRA,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,default,3
22qh7XoXguChPaHTE,1077900231_4225131045229873.0,4225131045229870,12,0,1,0,0,Low,Social Status,Social Status,High,Low,0,2,0,0,Desktop,0,0,DEU,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,default,3
23474StWY4geDNkQb,-819396215_2861964668569576.0,2861964668569580,7,0,1,0,0,Female,Gender,Gender,Male,Female,0,4,0,0,Desktop,0,1,BEL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.76,male,4
22pDPFzZAg3kLnaG2,1334429636_2532818302955306.0,2532818302955310,6,0,0,0,0,Young,Age,Age,Young,Old,1,2,0,0,Mobile,0,0,USA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.69,female,4
23Zv79KtXmp6mrjwM,-1722916772_554520417233947.0,554520417233947,12,0,1,0,0,Male,Gender,Gender,Male,Female,1,4,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0.72,female,4
22joefnsuC92GdNe6,-667369618_6088716022722799.0,6088716022722800,7,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,2,3,1,Desktop,1,1,GBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,male,3
23S7hLyHqJS4cqXPr,1418787064_6017871991035026.0,6017871991035030,10,0,1,0,1,Rand,Age,Random,,,,1,0,1,Desktop,0,1,FRA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
249XqDbg78v96QiTr,305262801_2543191084191195.0,2543191084191200,9,0,0,1,0,Female,Gender,Gender,Male,Female,0,5,0,1,Desktop,1,0,DEU,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.5,female,3
22wH8LEjwfZNvNkmR,1838292717_3674417077241574.0,3674417077241580,11,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,Mobile,0,1,CAN,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,male,3
23tNAcy2JwJdgTTfm,1793469803_9933165242941476.0,9933165242941480,12,0,0,0,2,Rand,Random,Random,,,,4,3,1,Desktop,0,1,BRA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,male,3
22zxPskr9swvomZ7n,1481353534_27130846034215.0,27130846034215,12,0,0,1,0,Rand,Random,Random,,,,1,4,0,Desktop,1,1,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
23wNo8Y9jJksodR6Z,-26423537_3982285147330078.0,3982285147330080,5,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0,2,3,0,Desktop,0,1,ARE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.48,female,3
22EjMBqzrScabvZA2,802596766_3020276005338566.0,3020276005338570,10,0,0,1,0,Rand,Random,Random,,,,4,0,0,Desktop,1,1,DEU,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.39,male,2
23SbCw88qRccQ3SPF,1826769874_7507729558240404.0,7507729558240400,8,0,0,1,0,Male,Gender,Gender,Male,Female,1,5,0,0,Mobile,1,1,RUS,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,male,5
222QzjiMNk5HMyMKx,-1639604395_5131937648499882.0,5131937648499880,10,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,1,1,HUN,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.16,male,1
2366EbErzmFP3QyQo,-102087113_2115434293489424.0,2115434293489420,6,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,Desktop,0,0,HUN,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,male,3
246azkGaKAY5gQHzu,-111066928_8139715604852722.0,8139715604852720,12,0,1,0,0,Young,Age,Age,Young,Old,1,2,0,1,Desktop,0,0,GBR,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,male,5
24aig82JFq5QuKe4n,-186630570_133450241054254.0,133450241054254,4,0,0,0,0,Female,Gender,Gender,Male,Female,0,3,0,1,Desktop,1,0,CAN,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.51,female,3
24JyY6EiBxLZxeNzN,452471314_2612814841394995.0,2612814841395000,6,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Desktop,1,1,USA,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.79,male,4
22iwqsoirZEfgo7w3,1796712975_1839612498065050.0,1839612498065050,1,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,1,ITA,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,male,3
23XwZKT2Hkw3GkMTY,741957032_8590869481735728.0,8590869481735730,11,0,0,0,2,Young,Age,Age,Young,Old,1,2,0,0,Mobile,0,0,BEL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,male,3
22SmiYg2PkFfEWMcZ,1102740059_5316990230763678.0,5316990230763680,11,0,0,1,0,Old,Age,Age,Young,Old,0,5,0,0,Mobile,0,0,USA,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,default,3
24cKbT58MaaaAZ8SP,2039134996_5079571111248053.0,5079571111248050,10,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,0,Desktop,1,0,CAN,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.26,male,2
22GwL4bEdE8XbokC7,407277424_4759414364065149.0,4759414364065150,5,0,1,0,0,Female,Gender,Gender,Male,Female,0,5,0,1,Desktop,1,1,DEU,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0.5,male,3
247gcH33Mn7wJtT5v,1306882031_9429475822910342.0,9429475822910340,9,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,0,USA,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0.5,male,3
23pWbACJAEZcJ8SDb,-988282005_462882254936158.0,462882254936158,8,0,0,0,1,Female,Gender,Gender,Male,Female,0,3,0,1,Desktop,0,1,ITA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.48,male,3
23fmqGs2tsWB3pH56,-1777868744_7902835220825455.0,7902835220825450,4,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,4,0,0,Desktop,1,0,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.5,male,3
22vEmhg8uhQDqCQ7i,1264859181_6772605300648278.0,6772605300648280,5,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,0,JPN,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.25,male,2
23MYPpZETZStX34Kg,-1199648488_7620160297644665.0,7620160297644670,8,0,0,0,1,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Desktop,0,0,RUS,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.68,male,4
227iRr23weyXRqJDA,-137402613_8350765778230824.0,8350765778230830,12,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,0,0,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.37,default,2
223p2ZrJ3NdgYdTKm,-711680460_1571588714916119.0,1571588714916120,11,0,1,0,0,Rand,Social Status,Random,,,,1,0,0,Mobile,0,1,FIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.96,female,5
22pKioAWTnpfqFQiY,1561391536_3068152439975897.0,3068152439975900,3,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,2,3,1,Desktop,1,1,CHE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,female,5
23RBzypzS7x8mMi4o,1378541761_2321985799118320.0,2321985799118320,4,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,Desktop,0,1,BRA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5,male,3
22bXAqTegym8qY9af,1952016766_344507779089364.0,344507779089364,4,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,0,1,CZE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21,female,2
22YRbumJKvSeuvGfQ,-1789613040_9683512036524684.0,9683512036524680,5,0,0,1,0,Female,Gender,Gender,Male,Female,0,5,0,1,Desktop,1,1,GBR,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.5,male,3
22pjNpqdc7kdoXzRz,1799259503_4293297625429106.0,4293297625429110,7,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,Desktop,0,0,FRA,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,male,
22xsrRqsrQDRoDPoa,-1604506416_917237806294779.0,917237806294779,1,0,0,0,0,Rand,Fitness,Random,,,,5,0,1,Desktop,1,1,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1.0,male,5
22Hc8QhHaPkNCBknb,-242066956_8853394909315855.0,8853394909315850,11,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,0,1,BRA,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.62,male,4
22JFAruK2fnKksaNJ,1573860376_9841452180916122.0,9841452180916120,5,0,0,1,0,High,Social Status,Social Status,High,Low,1,1,0,0,Mobile,0,0,UKR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,male,5
244iF8H26hTpoXfQC,265493767_1248606777294640.0,1248606777294640,5,0,0,0,0,Low,Social Status,Social Status,High,Low,0,2,0,0,Desktop,0,1,AUS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
22WBASAXsjC6AjdRt,-821715654_6094418642785596.0,6094418642785600,11,0,1,0,2,Old,Age,Age,Young,Old,0,2,0,0,Desktop,0,1,NZL,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,default,3
24SpWHEiaGFTJgdyk,-1864692250_9304283231559804.0,9304283231559800,11,0,0,0,2,Male,Gender,Gender,Male,Female,1,1,0,0,Desktop,0,0,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,male,
225fcBXf4L9gf4SzE,-257930602_7670709797488847.0,7670709797488850,1,0,0,1,0,Female,Gender,Gender,Male,Female,0,1,0,0,Mobile,0,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,male,4
229NW7SsJP53tTSj2,-1898679106_9937288121514048.0,9937288121514050,3,0,1,0,0,Male,Gender,Gender,Male,Female,1,3,0,1,Desktop,0,1,GRC,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,male,
22jW6oHjSZekvxo6a,-1328254886_2362494413863492.0,2362494413863490,7,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,1,0,AUS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,male,2
24QMXzoZ7b4jRwum5,442256541_3381356063330685.0,3381356063330690,11,0,0,1,0,Rand,Fitness,Random,,,,1,0,1,Desktop,1,0,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,male,
2448hWQNcpJi4Yg7o,-1293539844_4084853922704841.0,4084853922704840,1,0,0,0,2,Male,Gender,Gender,Male,Female,1,4,0,0,Mobile,0,1,USA,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5,female,3
23RHmhe7RNJGxbdem,-1350654061_630841827295543.0,630841827295543,5,0,0,1,0,Male,Gender,Gender,Male,Female,1,4,0,1,Desktop,1,1,ITA,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1.0,male,5
23Lqie5ZfYoTyNma4,340263562_3999156258910690.0,3999156258910690,8,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,1,0,0,Desktop,0,0,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.76,male,4
22MmqZgG473BC9XRG,831128315_9441417056553380.0,9441417056553380,10,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,0,Desktop,0,0,IDN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0.5,default,3
22ockMzh8T4rbG482,-1982646640_744842099674795.0,744842099674795,2,0,0,1,0,Rand,Random,Random,,,,5,2,1,Desktop,1,1,FRA,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.5,male,3
222EFaYsJGu8PN7B2,1247311683_3858850116393528.0,3858850116393530,6,0,1,0,2,Female,Gender,Gender,Male,Female,0,2,0,1,Desktop,1,0,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.68,male,4
232gmDsQx7Ya7t5xG,-634468179_3061633443131433.0,3061633443131430,11,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Desktop,0,0,NOR,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,male,3
23TzcEhZtMKWrPWLD,1595708690_1337074812962342.0,1337074812962340,6,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,0,0,BRA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,female,5
22CT73xXM86JeZv8v,-1931444770_1349072552864956.0,1349072552864960,10,0,1,0,2,Male,Gender,Gender,Male,Female,1,4,0,0,Desktop,0,0,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0.77,female,4
22k8unRagNBoJcCxg,562999754_2122615359617228.0,2122615359617230,8,0,0,1,0,Male,Gender,Gender,Male,Female,1,1,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,male,5
22yuYgNKKEyoy35Fz,1257517950_5306436118602917.0,5306436118602920,4,0,0,1,0,Male,Gender,Gender,Male,Female,1,2,0,1,Desktop,0,0,USA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,female,3
24Mzr2Pk98p8r5A7M,1230741428_1003915803283744.0,1003915803283740,11,0,0,0,1,Male,Gender,Gender,Male,Female,1,4,0,1,Desktop,0,0,GBR,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1.0,male,5
22maav4bECdov299a,-1025784718_3196287492424696.0,3196287492424700,5,0,0,0,1,Old,Age,Age,Young,Old,0,1,0,1,Desktop,1,0,RUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,male,5
23qbXfNiSmvZMcYka,-1777595452_8355287707803312.0,8355287707803310,2,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Mobile,0,1,USA,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.06,female,1
23yHTmgu5oXBwTFEd,-1367322695_127099999434020.0,127099999434020,4,0,0,1,0,Rand,Random,Random,,,,1,1,0,Desktop,0,0,DEU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,male,4
22wjXHKn5JJBDzFxv,917705654_4420336161572938.0,4420336161572940,10,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Mobile,0,1,AUS,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0.5,female,3
22rEimSLrYiF68EPg,1566267646_2964985082883764.0,2964985082883760,6,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1,4,0,0,Mobile,0,0,MYS,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.81,female,5
22KjZx54rJPexYmMY,-1065369973_1554978432949874.0,1554978432949870,11,0,0,0,2,Rand,Random,Random,,,,4,0,0,Desktop,0,0,DEU,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,default,5
24ZDmse3LGb7z2tpS,493258479_1167639135598828.0,1167639135598830,13,0,0,1,0,Low,Social Status,Social Status,High,Low,0,1,0,0,Desktop,1,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,male,4
22kzPkEmz9sTf3CeN,-1841989998_8863979302925682.0,8863979302925680,9,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,2,3,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.5,default,3
23FsChjFxu2JRbBRY,493140554_5531419376227453.0,5531419376227450,13,0,0,0,1,Male,Gender,Gender,Male,Female,1,2,0,1,Desktop,0,0,AUT,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,male,5
23pktwZg3kEHKpDNQ,-1771904968_8940041755227213.0,8940041755227210,11,0,0,1,0,Rand,Social Status,Random,,,,1,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.77,female,4
22WDjbTwpygqFgGw9,-1947951598_3451815185582874.0,3451815185582870,8,0,0,1,0,Female,Gender,Gender,Male,Female,0,4,0,1,Desktop,0,1,BRA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0.43,male,3
23wdRSm3PXevmpJC4,-1900541206_5201054599601775.0,5201054599601780,5,0,1,0,1,Male,Gender,Gender,Male,Female,1,5,0,0,Mobile,0,1,HUN,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.75,male,4
24Jedk8wLwTPANEpL,990187618_2815895875386771.0,2815895875386770,3,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,0,0,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.77,male,4
23WSsevmivWAxtwMm,1722612184_3779498748165806.0,3779498748165810,9,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,Desktop,0,1,ITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.5,default,3
22Q5WYLzkyoLAtp6n,1264553667_9327908529655788.0,9327908529655790,3,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,4,0,0,Desktop,1,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.72,male,4
22JaZXKpB6LAnkxvi,657298079_4331013953584448.0,4331013953584450,5,0,0,0,1,Rand,Random,Random,,,,3,1,1,Desktop,0,0,FRA,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,female,4
22d9JC6CbZpdXfXQ3,1769150664_4292398165274638.0,4292398165274640,3,0,0,0,0,Female,Gender,Gender,Male,Female,0,1,0,1,Desktop,0,1,RUS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,male,
24e7SWuGJiQraNMqC,-1382085313_5659047067502707.0,5659047067502710,6,0,0,1,0,Young,Age,Age,Young,Old,1,1,0,1,Mobile,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,male,5
24YmAoz59XixKAoDn,-2020437796_7093740949121947.0,7093740949121950,13,0,1,0,0,Young,Age,Age,Young,Old,1,5,0,1,Desktop,0,1,ITA,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,male,5
22xy2ogeCnHDwgpTG,1045114275_8173601934487419.0,8173601934487420,8,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,0,0,NLD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,default,3
24KPygpGTf6fahgj3,-304117962_9751719765418376.0,9751719765418380,10,0,1,0,0,Male,Gender,Gender,Male,Female,1,4,0,0,Desktop,1,0,ROU,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,default,3
248zgvx96BtrnBdpK,-456813010_9619157845476128.0,9619157845476130,12,0,0,1,0,Rand,Random,Random,,,,2,1,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.67,male,4
23fWsGxR8Wcg6nDZa,649251653_8295187140427747.0,8295187140427750,9,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Mobile,0,1,TUR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,female,
228aMmTwkZX324yhQ,-10945982_2785849825774338.0,2785849825774340,2,0,0,0,0,Female,Gender,Gender,Male,Female,0,4,0,0,Mobile,0,0,JPN,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,male,
234MGW4zeYHNeo5M8,2119173558_3504458727326920.0,3504458727326920,5,0,1,0,0,Less,Random,Utilitarian,More,Less,0,1,3,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,female,3
226gnMpwLryCBQKQb,1778004688_4790648725616810.0,4790648725616810,9,0,1,0,2,Old,Age,Age,Young,Old,0,3,0,0,Desktop,0,1,USA,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,female,3
24HBQigTbrZ2qNSTz,367530946_8071853369525668.0,8071853369525670,11,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,Desktop,1,1,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.76,male,4
24AMdKHPkJY2JzJ4Y,-2037972395_6759709893926829.0,6759709893926830,13,0,0,0,2,Rand,Random,Random,,,,2,1,1,Mobile,0,0,USA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,default,3
23ygu5yDceETXot9B,-1673077218_9350717298076600.0,9350717298076600,13,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,1,1,HKG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,female,3
24S2EbYb2rAhpafYE,12977315_9959662184798816.0,9959662184798820,2,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1,2,0,1,Desktop,0,1,FIN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.83,female,5
23cxrG4y8LRNjC3J3,649164213_175866242176268.0,175866242176268,12,0,1,0,2,Young,Age,Age,Young,Old,1,3,0,1,Desktop,0,1,LTU,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.62,male,4
22DK3cxvboCuT3Atn,267800526_421189731596189.0,421189731596189,1,0,0,1,0,High,Social Status,Social Status,High,Low,1,3,0,1,Mobile,1,1,USA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,male,1
24FSjSF8fuvzH9fuC,-1081098506_9618117062300232.0,9618117062300230,9,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,2,3,0,Desktop,0,0,FRA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,male,4
