ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,Review_political,Review_gender,Review_political_cat
22WWntgEnTXN66Yne,-1722547259_8769655784868928.0,8769655784868930,5,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,2,0,1,Desktop,0,1,SGP,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.72,male,4
23RnzimcZntJTH5t4,1624834719_2800925714219193.0,2800925714219190,5,0,0,1,0,Female,Gender,Gender,Male,Female,0,2,0,1,Desktop,0,0,GRC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,male,3
23dvhjN53YjDmRGtt,-255603656_8838884099812720.0,8838884099812720,7,0,0,0,2,Male,Gender,Gender,Male,Female,1,1,0,0,Desktop,0,1,TWN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,male,3
222W4HesT5xJErJXq,-1524901107_7387382678135673.0,7387382678135670,12,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Mobile,0,1,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.5,male,3
22oTRhBFeYiXzqmJq,632386819_6645620360878791.0,6645620360878790,10,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,2,0,1,Desktop,0,1,USA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.49,male,3
23w2iukx6KTR8QDtP,-519149409_153892156668007.0,153892156668007,8,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Mobile,0,1,DEU,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.68,male,4
229DfTgY2ZPxgD4xA,1445104_2641915334033504.0,2641915334033500,3,0,0,0,1,Rand,Random,Random,,,,2,3,0,Desktop,0,1,AUS,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,male,3
22DYWnerwMPQQQnCm,1654165313_8157484436147042.0,8157484436147040,13,0,1,0,1,High,Social Status,Social Status,High,Low,1,2,0,1,Mobile,0,1,DEU,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.18,male,1
22FehnMSKsAnxReep,-679634877_6830408133125598.0,6830408133125600,10,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,2,0,1,Desktop,1,1,URY,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,male,4
22rPaAtffK68eMvK7,-1188033872_2735115938053078.0,2735115938053080,3,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Mobile,0,0,RUS,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.5,male,3
23GoZQhaQXKFjwwKy,806523781_7004533880714525.0,7004533880714530,2,0,0,1,0,Young,Age,Age,Young,Old,1,4,0,1,Mobile,0,1,BRA,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.73,male,4
22cguX5MEuntBBua8,-102041115_9832640693526718.0,9832640693526720,9,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,Desktop,1,1,IND,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,male,5
22tJtP5gnNf8gfJbt,-836348854_3513872671152447.0,3513872671152450,10,0,1,0,2,Old,Age,Age,Young,Old,0,3,0,0,Desktop,0,1,USA,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,male,1
23KkN5sBTG24tYwQh,779691460_9005328825853267.0,9005328825853270,2,0,1,0,2,Young,Age,Age,Young,Old,1,5,0,0,Mobile,0,0,HUN,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.73,male,4
23DQzjYteJQ8n3g3F,1216648599_6868313816460823.0,6868313816460820,7,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,3,0,0,Desktop,0,1,THA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.45,male,3
22yBqi7zZwZ9Y6Fzp,1397244805_5099458266588683.0,5099458266588680,11,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1,3,0,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,male,3
22K3MsDrqovwtrXSi,1284468453_1818331436792686.0,1818331436792690,4,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Mobile,0,0,UKR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,male,4
24Rd85dnSkTxbqnWB,893541621_218139449134469.0,218139449134469,10,0,0,1,0,Young,Age,Age,Young,Old,1,1,0,1,Desktop,1,0,IMN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
24Yv8bp5fj2Nj4gq4,-372530831_7033100158831620.0,7033100158831620,9,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,1,0,BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,male,
22botAiGDkhiakks6,1538225726_2962694661319132.0,2962694661319130,11,0,1,0,2,Low,Social Status,Social Status,High,Low,0,1,0,0,Desktop,1,1,PHL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,male,5
23RuyQEgNG9h9vDak,1624860400_4950842445660741.0,4950842445660740,3,0,0,1,0,Female,Gender,Gender,Male,Female,0,5,0,0,Desktop,1,0,AUS,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0.5,male,3
23q66w5DaMCSvE6BT,1960191747_5342448352320159.0,5342448352320160,13,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,0,Mobile,0,0,FRA,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,male,3
23W7KHTAPGHthAfuM,157564693_1814318012392568.0,1814318012392570,5,0,1,0,2,Female,Gender,Gender,Male,Female,0,5,0,1,Desktop,0,0,USA,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0.13,male,1
22bS2QsaRukyxy52Z,428423293_8156550778207481.0,8156550778207480,13,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,0,0,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.4,male,2
24Sbs8rzaqYr5KzQa,1060619638_4586379495859394.0,4586379495859390,3,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,4,0,1,Desktop,0,1,FRA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,male,5
226kiBJvFSuHDKWLy,1248877841_6204751320183277.0,6204751320183280,12,0,0,0,1,Rand,Random,Random,,,,5,2,1,Desktop,1,1,GBR,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.31,male,2
23M6654MXzNzdbKJj,1593899010_850144795035401.0,850144795035401,7,0,1,0,2,High,Social Status,Social Status,High,Low,1,5,0,1,Desktop,1,1,CAN,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
2353knQMHHbzF975n,-80831241_3847766958124661.0,3847766958124660,13,0,1,0,2,Old,Age,Age,Young,Old,0,5,0,0,Desktop,1,1,USA,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
23NK5Se3WSpYLhSHm,1046951721_7601899178351810.0,7601899178351810,2,0,0,1,0,Young,Age,Age,Young,Old,1,3,0,1,Desktop,1,0,HUN,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
22ayB6SQHfS4nrZTK,-655140118_9998356982976972.0,9998356982976970,2,0,1,0,1,Young,Age,Age,Young,Old,1,1,0,1,Mobile,0,0,USA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
22m2AYSKcFb2jTX29,804970842_8281982036247700.0,8281982036247700,9,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Desktop,0,0,FRA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.5,male,3
22fBzsGYNSQBLsnvZ,-1108097647_3424370152296274.0,3424370152296270,13,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0,5,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.39,male,2
22HbJM5oF3awTjgTj,-289637370_8149510179501467.0,8149510179501470,13,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,4,0,Desktop,0,0,FRA,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.68,male,4
22fyjZK3zoDiyfK3z,421401233_561733146719877.0,561733146719877,10,0,1,0,0,Male,Gender,Gender,Male,Female,1,2,0,0,Desktop,0,0,GBR,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,male,3
23oSNbY2RHcTA9eyv,-1261424222_8839325416346507.0,8839325416346510,1,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,1,1,USA,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0.36,male,2
22riYyw2vggJ5vqoc,-612192654_2845547295225656.0,2845547295225660,4,0,0,0,2,Old,Age,Age,Young,Old,0,5,0,0,Mobile,0,0,BRA,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,male,
23xP8XT48SFmyM5c8,537458829_6387550329164831.0,6387550329164830,13,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,1,Mobile,0,0,FRA,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,male,4
24BYAC2GoQk7mMe4P,1815183277_1171812678342885.0,1171812678342890,3,0,1,0,0,Female,Gender,Gender,Male,Female,0,2,0,0,Mobile,0,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,male,3
23Rkg8RRBCYaowK6J,2108125350_3484931354668152.0,3484931354668150,2,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,male,
24TYjeZmhAAQSeB23,819563292_6203454594819782.0,6203454594819780,7,0,1,0,1,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Mobile,0,1,BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,male,3
246TPCd8fFLucjw8e,1196703518_9745002233887754.0,9745002233887750,9,0,0,0,1,Rand,Random,Random,,,,5,1,1,Desktop,0,1,USA,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.1,male,1
246gB6WG5er4gHdXh,182908560_9680932774542230.0,9680932774542230,13,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1,1,0,1,Mobile,0,0,POL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
2336EvhNPLaALkwdc,-385340553_8930911768846401.0,8930911768846400,2,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,1,GRC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
23KnZ7LKQLbYzDdfY,-1125445957_2075780107057547.0,2075780107057550,5,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.59,male,3
22SYgiJua84uwCk7p,-1621700738_4738220736640462.0,4738220736640460,2,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,2,3,1,Desktop,0,1,USA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,male,
22rFsmT3MuC9mHXRa,1248788854_6209981766226076.0,6209981766226080,8,0,0,0,1,Rand,Random,Random,,,,4,2,1,Desktop,1,1,ARG,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.5,male,3
22mCd8hihHRAkkkGx,-28075657_5899050409786823.0,5899050409786820,7,0,0,1,0,Rand,Random,Random,,,,3,2,0,Desktop,1,0,FIN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,male,3
22h5qzASEH8Ts8JXe,-425199835_6939811202730434.0,6939811202730440,2,0,1,0,0,Male,Gender,Gender,Male,Female,1,2,0,0,Desktop,0,1,AUS,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.76,male,4
22FafTd5GYcxqtjwu,196901696_2766443361729622.0,2766443361729620,3,0,0,1,0,Female,Gender,Gender,Male,Female,0,1,0,0,Mobile,0,1,NLD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,male,3
22TWT2wnuuJprobMN,486976513_9820099841951276.0,9820099841951280,1,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,1,CZE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,male,1
23i6JK5mjajptRqFT,-1298519150_3898191566483440.0,3898191566483440,12,0,1,0,2,Low,Social Status,Social Status,High,Low,0,4,0,0,Desktop,1,1,USA,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
22uZWcc8SpkhNErWc,974834137_1554400894418772.0,1554400894418770,5,0,0,0,1,Low,Social Status,Social Status,High,Low,0,2,0,1,Desktop,0,0,HUN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.67,male,4
23DkXo7ATEApfKWDr,452060481_8306439535172805.0,8306439535172810,5,0,0,0,1,Rand,Random,Random,,,,4,2,0,Desktop,0,0,USA,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.54,male,3
23bJL668mJ96WzEqZ,-498062409_8514907147260252.0,8514907147260250,3,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,1,0,1,Desktop,0,1,ESP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,male,5
24L48uYhTXwufFFni,-1683549932_4715676193344083.0,4715676193344080,7,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,5,0,0,Desktop,0,0,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.56,male,3
22wbrRDXGf587rq8u,-733587416_1623131162486970.0,1623131162486970,6,0,1,0,2,Old,Age,Age,Young,Old,0,1,0,0,Desktop,1,0,BRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
23endFmAxMijGTJsa,41912629_3429520165173640.0,3429520165173640,13,0,0,0,0,Old,Age,Age,Young,Old,0,5,0,1,Desktop,0,1,CAN,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,male,5
224sjiyrbpsYpkZmC,-1954129523_4887913553092376.0,4887913553092380,2,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,2,0,1,Desktop,0,0,BRA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,male,5
23Zg9qNjRPPQp6Jep,-685858167_4675253511718371.0,4675253511718370,1,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Desktop,0,1,BRA,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.5,male,3
22pf3n6253bj9PbaF,-1883310279_5003807089876307.0,5003807089876310,3,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,0,0,ITA,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.77,male,4
24dDwsZEBTEZHvJaX,-1994817193_7932522780867095.0,7932522780867100,9,0,1,0,2,Rand,Fitness,Random,,,,1,0,0,Desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,male,
23MRmNN5hfsEbKSvg,188740439_7727766616268211.0,7727766616268210,1,0,1,0,0,Rand,Age,Random,,,,1,0,1,Desktop,0,1,FRA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
23JXRixmBTdP5ZTPC,518579482_2733897362359181.0,2733897362359180,9,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,0,0,DEU,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.5,male,3
23dRrnqAddJrf2rJA,-1680722271_1815743685038964.0,1815743685038960,5,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,1,GBR,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.5,male,3
22AwDQJTMtzM5e96d,1774516796_1808729769778632.0,1808729769778630,1,0,1,0,2,Female,Gender,Gender,Male,Female,0,4,0,0,Desktop,1,1,SGP,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.78,male,4
22jW6oHjSZekvxo6a,-1328254886_2362494413863492.0,2362494413863490,7,0,0,0,1,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,1,0,AUS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,male,2
23JFx57NugmqRhF7Q,1223906552_6810157993182331.0,6810157993182330,10,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0,5,0,1,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.12,male,1
24MtgXGRhJBj4EWv7,1376945496_6595774440160598.0,6595774440160600,7,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,Mobile,0,0,CZE,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.64,male,4
23Lotfmvfq3GP3HGd,964041050_4343616263132015.0,4343616263132020,2,0,1,0,0,High,Social Status,Social Status,High,Low,1,2,0,0,Desktop,1,1,GBR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,male,
22Gg8bsLeNJesQkcN,-1903114167_5510944524696906.0,5510944524696910,7,0,1,0,0,Rand,Fitness,Random,,,,2,0,1,Mobile,0,1,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.63,male,4
248zjcWFtguATYKTx,-260341778_9634584557022746.0,9634584557022750,13,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,0,Desktop,0,1,CZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.78,male,4
22jsFvZQChKcxecN9,-438477474_6410156552467096.0,6410156552467100,8,0,1,0,2,Male,Gender,Gender,Male,Female,1,2,0,1,Desktop,1,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39,male,2
23zTeNLF2nqRxjLXW,-1416336537_6382758724229191.0,6382758724229190,13,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,0,0,DEU,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1.0,male,5
24ZaLjHpM7vum4qxj,-377390210_3035178174499484.0,3035178174499480,13,0,1,0,1,High,Social Status,Social Status,High,Low,1,1,0,1,Desktop,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,male,4
22PkWdh7mrXX6DqjB,1204989591_5081793755433481.0,5081793755433480,11,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,0,0,BRA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,male,
23Pe6RWZxRPnAYhzv,1007138221_3784405410196194.0,3784405410196190,8,0,0,0,0,Female,Gender,Gender,Male,Female,0,3,0,0,Desktop,0,1,MEX,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,male,5
22ZjSRMvNtgHvh8yc,1540079449_3957224342440464.0,3957224342440460,3,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,1,1,USA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.39,male,2
23J6S44HaHHiS7qFZ,834479817_4465721268829898.0,4465721268829900,2,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,0,1,IRN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,male,5
22CnrqJJxDRKkGQSg,-410987065_6966715724979509.0,6966715724979510,12,0,1,0,0,Male,Gender,Gender,Male,Female,1,3,0,0,Mobile,0,1,RUS,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,male,3
22G4FbhGbnYdefEje,-1651837835_4206241432647275.0,4206241432647280,13,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,Mobile,0,0,GBR,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.92,male,5
22mvPNnXoM9cp3RPm,-1555631392_1616488995575280.0,1616488995575280,9,0,1,0,2,Rand,Random,Random,,,,4,3,1,Mobile,0,0,FRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.5,male,3
245FSvXgXxTR8sLPn,-169138199_4120478625784041.0,4120478625784040,3,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0,4,1,1,Mobile,0,1,USA,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,male,5
22dpjmDwfbBmSvsSz,-622317414_6998593996322686.0,6998593996322690,2,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,0,CAN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,male,5
23frEFfpp6ksFvvDg,1687801219_1722856977053515.0,1722856977053520,5,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Desktop,1,1,GBR,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7,male,4
22EDvsFEa52FTqWo5,1956669530_7697469024118864.0,7697469024118870,7,0,1,0,2,Female,Gender,Gender,Male,Female,0,1,0,0,Desktop,1,1,HUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.35,male,2
23vmRvfQkpGSvjfo3,108078663_5807862734408036.0,5807862734408040,6,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.0,male,5
23pt3roLzDMDzB3ZF,1834899317_1332224191807705.0,1332224191807710,4,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,4,0,0,Desktop,0,1,UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1.0,male,5
22CfiEdi8QYPTP8EB,-201360420_4888388662065903.0,4888388662065900,9,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Mobile,0,1,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,male,3
23arKnT7AcLZCnvxq,-169632566_6537344615695251.0,6537344615695250,9,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,male,
24TLe6d3CYnLQYJjG,1955210046_5366962911964064.0,5366962911964060,3,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1,5,1,0,Desktop,1,1,BRA,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,male,3
23zNTxD89pbB9L2uA,-714393920_2152555677423762.0,2152555677423760,13,0,0,0,2,Male,Gender,Gender,Male,Female,1,1,0,0,Desktop,0,1,FRA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,male,3
226TjoAtF4ytj2He9,-1721392079_2885401790910591.0,2885401790910590,2,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,1,0,DEU,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.0,male,5
24DekzrcqjSdAKkRY,-234323631_1041683780974873.0,1041683780974870,3,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Mobile,0,0,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,male,1
23baZCjsTMD8L8wR2,965595915_3696300434868875.0,3696300434868880,6,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1,4,0,1,Desktop,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0.3,male,2
23LfZhgvJWtDFjmEj,-2078263217_2804044099013787.0,2804044099013790,11,0,1,0,0,Female,Gender,Gender,Male,Female,0,1,0,1,Mobile,0,1,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16,male,1
22KTTQvn7PA4MhtAc,812652189_7915213235380538.0,7915213235380540,3,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.5,male,3
24Q78qEig3cfXWPkN,1870480159_5401440918264200.0,5401440918264200,12,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,4,0,1,Desktop,0,1,SRB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.63,male,4
22WLZk4y8ZAErf9Nz,1994689528_2677236610247301.0,2677236610247300,3,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,1,0,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,male,3
22fzdW89abgrmL7vd,-652356992_4614767772078718.0,4614767772078720,10,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,1,1,NZL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.67,male,4
245MQWgRv6t2SueAa,-2039671932_578477536141306.0,578477536141306,8,0,1,0,0,Young,Age,Age,Young,Old,1,1,0,0,Desktop,1,1,CHE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,male,5
22zigzT9Dw7qG6bBd,180591819_2793459957551658.0,2793459957551660,5,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0,2,3,0,Desktop,0,1,BGR,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,male,5
